가맹점구분번호,업종_대분류,업종,상권,도로명주소,개설일,영업기간_구간,매출구간_장기_변화율,매출구간_단기_변화율,폐업여부,매출구간_장기_변화율,매출구간_단기_변화율,장기_여성 40대 고객 비중_변화,단기_여성 40대 고객 비중_변화,장기_여성 50대 고객 비중_변화,단기_여성 50대 고객 비중_변화,장기_신규 고객 비중_변화,단기_신규 고객 비중_변화,장기_유동인구 이용 고객 비율_변화,단기_유동인구 이용 고객 비율_변화,장기_남성 60대이상 고객 비중_변화,단기_남성 60대이상 고객 비중_변화,장기_거주 이용 고객 비율_변화,단기_거주 이용 고객 비율_변화,장기_직장 이용 고객 비율_변화,단기_직장 이용 고객 비율_변화,장기_여성 20대이하 고객 비중_변화,단기_여성 20대이하 고객 비중_변화,장기_남성 40대 고객 비중_변화,단기_남성 40대 고객 비중_변화,장기_남성 20대이하 고객 비중_변화,단기_남성 20대이하 고객 비중_변화,장기_재방문 고객 비중_변화,단기_재방문 고객 비중_변화,장기_남성 50대 고객 비중_변화,단기_남성 50대 고객 비중_변화,장기_남성 30대 고객 비중_변화,단기_남성 30대 고객 비중_변화,장기_여성 60대이상 고객 비중_변화,단기_여성 60대이상 고객 비중_변화,장기_여성 30대 고객 비중_변화,단기_여성 30대 고객 비중_변화
8B132478F2,식사_그룹_2,한식-단품요리일반,뚝섬,광나루로,2019-11-12,3. 성장/성숙기,0.16666666666666696,0.0,0,0.16666666666666696,0.0,0.8572367285367282,1.4814979520479525,1.6273435327935326,1.2458902930402944,3.279035434533256,1.7507305447162,-0.40911598411598504,8.477095410428738,-0.2032161388161393,-0.6141739760239759,2.5167346667346653,1.0650863484196815,-2.1076186826186785,-9.542181758848429,-2.136275537883872,-1.6388514152514144,-1.1490070953070965,0.08107281052281223,-4.779238235963236,-3.2473124209124204,-3.279035434533256,-1.7507305447161912,0.6139628085128095,0.3346957875457903,1.3174986615736621,0.22905113220112838,0.18650694710694715,-0.25317534132534103,3.6651883294466625,2.381305178155177
8B137D6875,주점/유흥,일반 유흥주점,성수,연무장길,2018-03-26,3. 성장/성숙기,0.16666666666666696,-0.16666666666666696,0,0.16666666666666696,-0.16666666666666696,0.2944803517756114,-0.2640704628704622,-0.35974571122545207,0.34115224775224773,-1.7455029303982883,3.0418011169772186,-1.6493534910201504,1.1159034325701072,0.5739116608863117,-0.042919330669330735,2.3036604119937447,-3.2343864843864836,-0.6543069209735881,2.1184830518163853,-1.4873794616655402,3.4817905094905086,0.3137259596742128,-0.5380440892440892,0.19605223186525222,-1.1341881118881147,1.7455029303982812,-3.0418011169772114,-0.07362326890001558,-0.14305034965034924,0.26493341647423385,-1.7584647852147839,0.9341548728289247,0.2085869963369964,-0.6565100517135463,-0.1507926240426265
8B1D7FD077,식사_그룹_1,한식-육류/고기,성수,성수일로,2021-08-24,2. 죽음의 계곡,-0.75,0.0,0,-0.75,0.0,-0.8661677804594472,-2.6381755244755247,1.4614661014077681,-0.7237493006992999,1.6850727595530266,-3.6923087836354327,-1.536265944599272,1.206894440227778,1.8549518402601732,3.204333533133532,-1.7015695765695753,2.75429773763107,3.2378355211688543,-3.961192177858848,-0.4772793780460449,-0.6555461538461529,-3.0162210852627496,-1.4942420579420563,-1.7085677494677487,0.288929437229438,-1.6850727595530373,3.6923087836354256,3.2417022184272195,1.956816233766233,-1.2468652239568883,1.127496187146189,0.8421362984946326,0.4782172494172494,-0.08515524139690811,-1.5440796037296032
8B23667254,카페/디저트,카페,성수,연무장,2022-06-13,2. 죽음의 계곡,-0.5,-0.16666666666666696,0,-0.5,-0.16666666666666696,-1.4507670507087163,-1.0733104748104747,0.6835459113792446,0.6263254551754542,-0.43326241512912134,-2.921009169270455,-0.3491586991586928,-0.4339278005944607,-0.07794151657484993,-0.016814081764081612,0.65014725014725,-0.4332359999026689,-0.30098855098854926,0.8671638004971332,4.01515158893492,-0.22451622006622074,-1.1636427387010722,-0.3351362669696005,-0.3821494809328154,0.24235010456676775,0.43326241512911423,2.921009169270455,-0.13993730110396774,0.31397858512858523,-1.16966229602063,0.2622883257049926,0.07836652533319177,-0.08145181650181654,-0.3929636416053093,0.28628638953638585
8B9E003063,식사_그룹_1,양식,뚝섬,상원,2023-05-25,2. 죽음의 계곡,-2.6666666666666665,0.0,0,-2.6666666666666665,0.0,-2.2564982884671356,0.022644882494883056,2.776716189489009,1.2326906362906378,19.125415399900973,-0.6679893419287453,28.26343781425122,-0.6176692343359065,-0.511764946103346,-0.10971470138136802,-22.82296514799951,0.7510015343348675,-4.005959198090673,-0.13333229999896679,29.152619303170656,3.7323546850380183,-1.1399557125420507,-0.0696920628753962,-4.583352204384044,-0.3171546198379538,2.579867930068115,0.6679893419287541,0.13702313971574998,0.172648702382036,-8.060446044038716,-1.059420651620651,-1.8064343198520256,-0.3730182646849314,-18.932438403135293,-3.2313386058052718
8BA38E4DD1,식사_그룹_0,일식-덮밥/돈가스,성수,뚝섬로,2022-11-23,2. 죽음의 계곡,0.16666666666666696,-0.16666666666666652,0,0.16666666666666696,-0.16666666666666652,-2.165085031211678,-0.9731813439346375,0.5941630295164728,0.009772671979557224,-15.309742779663502,2.2714565305296546,2.343027284693953,-1.5828346828346866,0.036756168699781266,0.735758660095886,0.8862807279473941,-1.3333889500556175,-3.229308012641347,2.9162236328903006,4.514308877506277,-0.8700907899793116,-1.613204719233761,-0.13794524483666137,4.204242071284188,1.6453515423857752,15.30974277966348,-2.2714565305296617,0.6023492201394904,0.5803012077150811,-2.5384760742230306,0.3265338346399247,-0.03804639728541925,0.6607615485001714,-3.597007145192329,-1.9772620865657764
8BA83008CB,카페/디저트,커피전문점,뚝섬,성수일로,2016-11-04,4. 장기/쇠퇴기,0.16666666666666696,-0.3333333333333339,0,0.16666666666666696,-0.3333333333333339,-1.8519751947001941,2.161662026212026,0.26138038973872346,1.2077874290207617,-0.4158734293649289,-5.667547248121075,-6.698492873492867,-0.9161176327842995,0.49303384805884787,-0.6537251128417796,3.3260703177369866,5.093569326902662,3.3724225557558825,-4.177451694118357,-8.451127089818756,2.8059327298827306,1.0707728968312287,0.007786459903126541,0.9646520616770644,-2.800521174471175,0.415873429364936,5.667547248121082,1.681727436702436,-0.09002169458836118,7.7648137567304225,-5.01351847800181,-0.09255902258402271,-0.21269220357553675,-1.8407190826357471,2.587310018460016
8BB9732BBC,비외식소매,식료품,답십리,용답,2009-04-17,4. 장기/쇠퇴기,0.16666666666666696,0.0,0,0.16666666666666696,0.0,-3.5682618036618017,-1.3259611644611642,0.4901225893225867,1.6706357778857779,-6.504138762639533,-0.6112824909853902,-10.423268548268553,2.456241239574574,1.3093771054354377,-0.22498475151808606,9.799084449084454,-3.1907244240577484,0.6241840991840997,0.7344831844831852,1.506568821043821,-0.4277326429326411,-1.6594362657029311,-0.34745612562279327,1.856168708360375,0.22109960296626952,6.504138762639542,0.6112824909853884,1.0896646404646377,1.83844863119863,-0.2874408552241885,0.17955930964264333,0.7955520494937147,-1.0315657383657388,-1.532314989531658,-0.5520428987928963
8BD1977593,식사_그룹_2,치킨,왕십리,왕십리로,2024-01-31,1. 초기 안정화,-0.5833333333333335,-0.5,0,-0.5833333333333335,-0.5,-1.5962823947742137,-0.5518203919367508,-3.1534275681222255,1.5853103143996323,-18.693136810700537,-32.98329349944827,39.62847432931834,2.895132593444579,-9.922006288583773,0.6545385178934917,18.204226297400016,-6.20979435775709,-31.224780099605482,3.314661764312521,2.164813153791751,-0.5906864807436758,-2.717704444746662,-0.6405855494011057,-1.4641674470022226,-0.7472885766117603,45.843495670867036,32.98329349944827,-4.954744196132443,2.476421159497649,12.506158410016543,-1.4103550817713497,-6.62886219457004,0.4261861274018168,8.715097265451224,-1.2017200387279487
8BD25C78F3,식사_그룹_1,일식당,왕십리,왕십리로,2019-12-17,3. 성장/성숙기,0.33333333333333304,0.16666666666666652,0,0.33333333333333304,0.16666666666666652,0.10670663582330331,0.04020656012322643,0.13721928809428796,0.1865077339410668,-2.9604044378360044,1.9317502258502657,-9.374981224981212,2.729258329258336,1.2526730525063858,0.6781730744064074,4.091528241528241,1.22749537749538,5.283452983452985,-3.9567537067537053,-3.387473941907274,-1.2504624700958047,0.3840510216010218,-0.049873286456620036,-1.007964078530744,-1.0761881898881889,2.96040443783599,-1.93175022585028,0.4370132278048944,0.037775690342356505,0.8092267766184431,-0.03988728840395517,1.6639276307609645,1.1272941310607978,-0.3953796127712792,0.34645404497071297
8BD86B08D1,식사_그룹_2,백반/가정식,왕십리,왕십리로,2017-10-11,3. 성장/성숙기,-0.9166666666666674,-0.833333333333333,0,-0.9166666666666674,-0.833333333333333,-0.4472267709184372,-2.982047835131168,0.24343134521467835,-5.74101500769834,0.08406413770888932,-7.9711363913224496,2.270006386673046,-18.299469982803323,7.716226153359486,4.462581497664829,-0.7395757062423733,6.445868029201364,-1.5304306804306762,11.853601953601954,-1.1426824786491454,-0.7492189882189882,-3.8248203927953917,-2.1361729497562827,-7.986216166916166,-0.767248878248878,-0.08406413770889287,7.97113639132246,2.54767644589311,11.617326417343087,1.2471339604589602,3.106847246330579,1.287764533964535,-4.734536352953019,0.3587133703883705,-2.0765151493318155
8BF6153353,식사_그룹_2,백반/가정식,성수,성덕정길,2009-09-18,4. 장기/쇠퇴기,0.583333333333333,-0.6666666666666679,0,0.583333333333333,-0.6666666666666679,-0.018724036915703568,-0.38005454545454553,-0.04347060166226829,-0.2840393939393941,3.2887549050718103,23.671931130517226,0.7000000000000028,27.783333333333335,13.823207674341006,33.48276111111112,-23.616666666666667,38.88333333333334,-10.416666666666668,0.0,0.0,0.0,-5.102609417751081,-25.187622222222227,0.0,0.0,-3.288754905071812,-23.671931130517223,5.333124649649648,-5.815455555555559,-13.678722906239571,-1.7463499999999998,-0.060438844905511546,-0.048922727272727284,-0.2523665165165165,-0.020316666666666667
8BFD98E420,식사_그룹_1,한식-해물/생선,왕십리,무학로,2015-09-10,4. 장기/쇠퇴기,-0.33333333333333304,0.16666666666666652,0,-0.33333333333333304,0.16666666666666652,1.767667396067396,1.1545566081232739,0.9041942132192151,1.9167920929254265,-0.32492380991245895,-1.5244897262896693,-2.650208725208728,-0.856877656877657,-0.24128198103198173,-1.4785588756922117,4.760752485752484,-0.45245440245440705,-2.110543760543763,1.309332059332057,0.4562369361286027,0.24834261064261076,-0.9373175490508849,-1.53469307159307,-0.13196181185347866,-0.39761010991011014,0.3249238099124341,1.5244897262896586,-6.367128401153405,-2.5122137050137034,-0.9889769235769243,-1.4269242377909048,4.302074816824817,3.2514204818871466,1.2364933044266375,0.7788882064215397
8BFDD0339E,카페/디저트,카페,옥수,한림말길,2023-11-24,1. 초기 안정화,-0.916666666666667,0.16666666666666607,0,-0.916666666666667,0.16666666666666607,-0.674850771758809,0.32118822265488944,-4.386934067260816,-0.4040797871297883,-54.37060861804965,-21.41388478766971,16.114057927562946,-1.3390664890664894,-2.0672980394913605,-0.1318106867606872,37.72754584100039,2.168767018767028,-39.940215952213435,-0.8297005297005313,2.2479586973898362,-0.8877915426415424,-0.9340576648137215,0.9364222016222001,0.38972694245249784,-0.6856375641208974,59.33468176716071,21.4138847876697,-5.413912586665788,-0.15119846814846838,4.738603569190751,0.9488911840745189,-1.6556178597427254,-0.2717698668198665,4.19897549150676,0.32578630726964164
8C0919784F,식사_그룹_1,양식,성수,성수이로,2022-04-13,2. 죽음의 계곡,-0.4166666666666665,-0.3333333333333335,0,-0.4166666666666665,-0.3333333333333335,0.04815937524270897,-0.012445728345729101,-0.024019414719414378,0.2404682549682553,-0.634377367706751,1.7761770777741965,3.24276824276825,3.59041582374914,0.15936604720771397,0.2579694734194736,-0.7892167308833988,-0.5195331361998026,-2.4535515118848465,-3.0708826875493536,-2.7674316942233617,-1.7943551591884876,0.5566259712093045,0.18449405039405065,-0.1884370283120269,-0.8011358696358712,0.6343773677067759,-1.776177077774193,0.26382870452870444,0.31231419781419767,1.9086163053663086,1.013024814674818,0.08175096890930211,0.2594637273470606,-0.038459235209231224,0.34020223855224074
8C3A8E3FD0,카페/디저트,베이커리,옥수,매봉길,2022-05-25,2. 죽음의 계곡,-0.08333333333333304,-0.16666666666666696,0,-0.08333333333333304,-0.16666666666666696,12.334883333333334,24.669766666666668,0.0,0.0,8.333333333333332,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.11821666666667,3.0969,0.0,0.0,0.0,0.0,0.0,0.0,29.51821666666666,-50.296899999999994,0.0,0.0,31.59845,22.53023333333333
8C57DE46AA,식사_그룹_2,중식당,신금호,금호로,2020-11-18,3. 성장/성숙기,0.33333333333333304,0.6666666666666665,0,0.33333333333333304,0.6666666666666665,-0.6769814871648165,0.18817709599375831,1.4026675442342107,-0.259696392829726,-0.029746702221133958,1.7310995367841358,-2.068439910106573,2.4117120450453804,0.09226085693585695,0.09356262446262442,0.6105138021804635,-0.9101442768109536,1.4579261079261085,-1.5015677682344357,-2.2447384256800866,-0.44735561677227764,-0.6432440663940664,-0.2138271549771531,-1.4897883588466918,-0.6502949808783107,0.02974670222111797,-1.7310995367841429,0.4086331920665254,-0.2959704128370797,0.7988050429050433,0.31652992422992465,0.2663643350226683,0.27232092475425795,2.0860213669213667,0.9965539888539894
8C6E34858D,식사_그룹_2,한식-단품요리일반,왕십리,고산자로,2018-05-25,3. 성장/성숙기,0.0,0.0,0,0.0,0.0,3.4539111919528587,1.0276579897246556,-1.6048900570150568,-1.156913807030472,2.53378382639519,-6.9836572886941966,0.3057416640749864,6.012004262004268,0.2925228596395262,-0.31447462654129366,2.9825244575244554,-1.4583717250383899,-3.2882661215994524,-4.553632536965871,4.5300613732363715,4.7748473691307005,-0.001783698158698499,-0.6635888923222257,-1.5020825452575455,-0.02884030645697422,-2.5337838263951795,6.9836572886941894,-2.5947186842603513,-1.345935012485012,-4.518937931962933,-2.397161162194493,1.9670783749617078,0.463775925842592,-0.02116088313588449,-0.359367477667476
8C8645E2B5,주점/유흥,일반 유흥주점,옥수,한림말,2022-01-14,2. 죽음의 계곡,-0.08333333333333348,0.0,0,-0.08333333333333348,0.0,3.5779638063471397,1.4119566432399786,2.1669531154281154,1.0918517133350463,1.8095977050473948,4.564292439310265,4.445287753621088,3.75,-1.242196699696699,-0.2887625395958726,-2.403986820653479,-4.36666666666666,-2.0413009329675993,0.6166666666666669,1.586661796628464,2.054058417658416,1.3372900755734083,-0.6854467000633662,-4.380603173903173,0.15526847500180807,-1.8095977050473806,-4.564292439310265,2.257999151190818,0.589279651129651,-8.139156019831017,-5.070338886472221,0.18331346581346564,0.22042770459437122,2.6517744824494844,0.521705521172187
8C96D7ED90,카페/디저트,카페,성수,성덕정길,2021-09-01,2. 죽음의 계곡,0.0,0.16666666666666607,0,0.0,0.16666666666666607,1.0572530771924988,0.9337871851038493,-0.8110649034919497,0.036036806986807335,-0.08752635340354331,-3.001060376298824,-0.47633421800087916,3.4690841024174404,0.36012209562294406,0.19902308843975547,-0.5521442438109148,-2.272150072150069,1.0284784618117957,-1.1969340302673608,-4.327144046854524,-1.2742890032390015,1.9308662029427506,-0.14702304833971525,-0.32395509705898995,-1.9542849920016572,0.08752635340354686,3.001060376298838,0.28042367020600567,-0.38448872210538854,2.352543128287291,-0.09655965932632604,0.2488286059924283,0.48466032857699526,-0.7678727328384554,2.2031380159046847
8C98E1C09B,식사_그룹_2,피자,뚝섬,왕십리로,2021-04-29,3. 성장/성숙기,-0.08333333333333304,0.16666666666666652,0,-0.08333333333333304,0.16666666666666652,0.817674989741656,0.0582930656097318,0.4592539264539264,-0.5780440718940714,3.930150782835863,-3.4583532904945393,3.007400765734104,3.0948947282280628,0.16202466934966875,0.5454691162524492,-6.633327724994395,-3.6773541273541213,3.6259269592602905,0.5824593991260674,0.07605061083394205,0.32244208282541464,0.6992225188225216,-0.23316274047940766,-1.1766512364345694,0.08160398788731804,-3.930150782835838,3.458353290494543,-0.12565543452210015,-1.3819105880605882,-1.3672738505488518,0.254666891066897,0.40463763897930605,0.44872967794634455,0.05071616732450046,0.4819125788459111
8CA6B75925,주점/유흥,요리주점,뚝섬,왕십리로,2021-04-01,3. 성장/성숙기,0.6666666666666665,0.16666666666666652,1,0.6666666666666665,0.16666666666666652,1.5755789971123315,-0.2072528369861697,0.10553601487768116,0.13913542131875456,-4.081897474062352,-7.777022591189748,-2.7604956021622655,-3.373515356848685,0.11965583055583057,-0.0062069954903288815,0.5052845136178483,-1.1805512805512812,2.2552110885444225,4.55406663739997,-1.277932856907853,-0.7848456163622757,0.45031287877954584,0.025218038284704924,-1.4093563553813535,0.3603525418692044,4.081897474062352,7.7770225911897555,-0.07161989762823096,0.12876361324694652,-0.29732578965912193,0.35853946875613474,0.39721931131931165,-0.0767933375100045,0.4079318669318681,0.06308970287303595
8CA71260B2,식사_그룹_0,분식,마장동,마장로,2008-01-29,4. 장기/쇠퇴기,0.0,0.0,0,0.0,0.0,-1.0226966656716634,-1.205768115218115,-0.007151415476414513,-1.655505344655344,-0.27924346381267995,-0.13683775160234646,-7.323479681813019,2.688505171838507,0.035630221113554406,0.34617649017648944,3.070639137305811,3.126443109776446,4.252840544507212,-5.814948281614946,-1.6032689093439094,-0.8973990176490174,1.3519342699092718,2.222268281718282,-0.7650921340171344,0.44736571761571753,0.2792434638126906,0.1368377516023429,2.5610486443736455,1.6554553946053971,1.533145665287332,1.8954007825507801,-1.0794909483076163,-1.2127266067266058,-1.0040587278670579,-1.5952675824175806
8CF0FD6C6A,식사_그룹_1,한식-해물/생선,금남시장,금호로,2017-07-25,3. 성장/성숙기,-0.583333333333333,0.0,0,-0.583333333333333,0.0,-0.3733126659876653,-1.1361216076216092,-0.26141730693397314,-1.643545727995729,5.058966278058939,-10.562312881754568,1.82213046379713,-7.766666666666673,1.4706704049454054,2.9782491730825082,1.0039372706039273,8.566666666666663,-2.826067734401067,-0.8000000000000003,0.6504129557712891,-0.029116605216604974,0.09159003426503176,1.9815100863434196,1.3905381768465102,0.4953172380839055,-5.058966278058946,10.562312881754565,0.08816045867712674,0.8223999068499026,-2.1159590747340786,-1.0274764043597386,0.398015605407271,-0.3324607939607942,-1.3386985882569222,-2.108755265205266
8CF39A31E0,식사_그룹_1,일식-샤브샤브,성수,뚝섬로,2017-10-16,3. 성장/성숙기,0.0,0.0,1,0.0,0.0,-1.072129316301023,-0.2533732695131894,1.2361802305904108,0.20842620450584626,0.27909888682313166,-0.0524960851877978,-4.734046375713042,-2.560984327650992,-0.20107557779024887,0.0004302320595748199,0.9595807095807132,-0.6074678074678062,3.774465666132329,3.168452135118798,0.6916771885994955,-0.652763354374633,-3.8387575371007987,0.15663632447285103,-1.6620366537194364,-0.24337411890854987,-0.2790988868231352,0.05249608518778359,-0.10602390911672188,0.7608879321735635,1.1328936777272105,0.5087529635358976,0.6994207959458469,-0.21531526989870198,3.119851101165274,-0.27030764405265373
8D0193EAB3,식사_그룹_2,백반/가정식,동일로,동일로,2023-04-11,2. 죽음의 계곡,-0.5833333333333339,0.0,0,-0.5833333333333339,0.0,0.9079410869994202,-0.2787580901580924,-2.022570939154276,-0.4507700510700534,-31.820028024027184,-3.952860677462045,14.453083594750268,3.2076514076514115,-1.7494762505095842,-2.1033556974223657,1.0271796963099646,-0.5595352262018949,-0.8079268412601754,-2.648116181449515,-1.1553568891818902,0.050818826718826315,2.257442861717861,0.13169412642745826,-0.20270001720835396,0.8366694607694587,35.42706129709686,3.9528606774620414,0.030142030058694758,0.15510728874061996,1.3296144879644887,2.2465514881514874,-2.319077768044435,-1.844094016694016,0.40991076822743455,1.2561366645366636
8D1EB6E432,식사_그룹_1,한식-육류/고기,왕십리,고산자로,2023-06-09,2. 죽음의 계곡,-0.7499999999999998,0.16666666666666652,0,-0.7499999999999998,0.16666666666666652,-2.4923736592319923,-0.8771714747381418,0.3297854710604713,0.5300650180483513,5.217471509221738,-6.705030590928658,23.903245919912592,-5.54144774144774,-0.22514538629538605,-0.09937728607728591,-17.50013966496063,6.0759166759166785,-7.396069546069547,-0.5344689344689346,10.459056927823593,0.3157374698708004,-3.36780375927876,-0.5745768436768435,-1.6610546655046647,0.6771366563366534,14.55455203830611,6.705030590928654,-0.3357273270023273,0.4854697808197801,-6.74814999745,0.06134769259769257,-0.03979675364675428,-0.16778878108878081,-1.297851106884437,-0.3508422320922371
8D25E9227C,식사_그룹_1,한식-해물/생선,성수,성덕정,2019-03-14,3. 성장/성숙기,0.0,-0.3333333333333335,0,0.0,-0.3333333333333335,-1.1989263549263551,-1.7247687187187184,0.18615111020110842,0.2131886886886889,-2.2106611964051197,-3.1520891311321435,0.36838726005392175,-1.2615428448761747,2.9128949948283314,2.1929768435101806,4.377549335882669,5.5184079017412415,-4.745936595936598,-4.256865056865053,0.46684038143204787,-0.3772634801468133,-4.4487907511240845,-3.26874145812479,0.944493488235155,-0.509606723390057,2.2106611964051126,3.1520891311321577,-1.0219686626853282,2.6568480146813513,0.14670426407926485,0.9618566566566571,1.677297562030895,-0.10905959292625766,0.3353039679289682,-0.0354302302302294
8D2F0E9170,식사_그룹_2,한식-단품요리일반,금남시장,독서당로,2015-06-15,4. 장기/쇠퇴기,0.0,0.16666666666666607,0,0.0,0.16666666666666607,-14.75858432123432,-5.26346405951406,-1.2185290876040875,-0.22044828464828492,-5.3685010274046,-8.774608858173913,4.583333333333334,-29.166666666666668,17.53293970484804,9.5243475975976,-17.083333333333314,-9.716666666666676,12.500000000000004,38.88333333333334,0.0,0.0,13.199029395012726,5.240436486486487,0.0,0.0,5.368501027404605,8.774608858173906,4.710336629411629,4.286100300300299,4.591027604060937,-3.8008843843843856,-12.472699036274037,-5.128856652106653,-11.583520888220889,-4.637231003731005
8D3B01376B,비외식소매,축산물,왕십리,고산자로,2022-11-07,2. 죽음의 계곡,0.0,0.0,0,0.0,0.0,-0.16793998088997952,-0.5293463296963274,-0.8656892867059547,-1.2124883555550223,-5.2892713842461525,1.8749840016579515,-4.166864750198085,0.37950039616706377,0.5570541113124445,0.5452986291486273,4.933447166780496,0.2389997723331021,-0.7665824165824162,-0.6185001685001685,-0.19038067361400657,0.07392185393852113,1.5141694521194538,0.7095342598842613,0.13281325771325747,0.22816223147889847,5.289271384246149,-1.874984001657964,1.1202429995929997,0.24307615280948802,0.3173868459285121,0.6072620600120597,-1.3863252072502057,-0.5830779669279629,-1.0313315182065175,-0.08234253509253264
8D4E12726C,카페/디저트,아이스크림/빙수,성수,연무장길,2023-04-21,2. 죽음의 계곡,0.41666666666666696,0.6666666666666665,0,0.41666666666666696,0.6666666666666665,-2.996099039940706,0.5497695179528534,-0.23048020604687292,0.4685429897596567,-34.148131385501415,-3.719079406006429,21.850464467131133,2.555418622085284,-0.4265623431873432,0.05415196751863416,-6.025453307215463,-1.1857675024341692,-1.9248663998663993,-1.3696511196511203,9.714242407409074,-1.0458998762998704,-1.5002723897640569,0.11333061181394566,-1.430780207905208,-0.9539006401673085,41.63560671369722,3.7190794060064434,-0.31812235922235965,0.11229050774050808,-2.3891878558878545,-0.07587244690577855,-0.9475552892636223,0.1786147652480985,-3.1884582717582752,0.5989726033392735
8D50B47A2E,비외식소매,미곡상,금남시장,독서당로,2017-09-18,3. 성장/성숙기,0.08333333333333304,-0.33333333333333304,0,0.08333333333333304,-0.33333333333333304,-3.061793428693429,-0.8613661125327816,1.1538871044371035,-0.11163140243140646,-1.7340653641376775,2.593566485093227,0.7590753257420033,0.7156177156177108,1.3062939655606343,0.5086383780050472,-0.4420167503500837,-0.26640026640026643,-0.31705857539190907,-0.44921744921744944,-0.3759528428611761,0.013738872455539064,-1.4487853485520148,-0.28027637910971137,-0.22416409058909054,0.01932806061139397,1.7340653641376917,-2.5935664850932056,1.4352276596776594,0.33370942450942565,0.18976114723614668,0.13526718265051585,1.0828877152877183,0.23157187887187902,-0.057361881503548595,0.011020096970096205
8D65C5B594,카페/디저트,아이스크림/빙수,뚝섬,서울숲,2020-03-10,3. 성장/성숙기,0.08333333333333304,0.833333333333333,0,0.08333333333333304,0.833333333333333,-0.055177606675719915,0.9961955497455506,0.9746576096228736,-0.12782703597703637,-5.841176439733744,-16.64888152111287,2.8158310130532413,-1.7192910081798942,0.031751331649878645,-0.1851923993423994,-3.1509555565111107,1.1026577082132647,0.3351245434578769,0.6166332999666331,1.634492375187918,1.46923914958915,-0.6609324069626847,0.12460158771825425,-1.963905705352749,-0.8527554331054326,5.841176439733751,16.64888152111287,0.043159354586876475,-0.3360429278929282,-1.1417392405879863,-0.8839441607108292,0.30194888448186696,-0.23072531657531625,0.8357454040497316,0.026450986550990763
8D8246AFD2,카페/디저트,아이스크림/빙수,한양대,마조로,2023-09-11,1. 초기 안정화,-0.25,0.0,0,-0.25,0.0,-1.7159944378277716,0.16804656796323458,0.07680004629171311,0.2705318088484763,-56.648335601593445,-10.630527681463446,19.59995832495833,-1.0818687818687778,-1.521314300305967,0.1030898893232226,20.536600706047764,2.4655178655178673,-23.833966350633016,-1.3836490836490838,16.86576957713625,-2.6946916184749483,-1.3225983174316505,0.39556917898584576,4.282883660650327,0.8418790489957075,62.65564295452039,10.630527681463448,0.39214178098344776,0.5423004873171542,-13.067329207512543,0.43382806204472857,-1.76884517318684,0.06295999339332681,-15.427280328763665,-0.12351341839675278
8D93FA8AF3,카페/디저트,베이커리,행당,행당로,2016-09-22,4. 장기/쇠퇴기,0.0,0.0,0,0.0,0.0,-0.4384372927872917,-0.30648620366953594,0.33206738141738334,-0.23209184702517938,0.1543009754453024,0.5663887405672519,-2.251570426570428,1.1031637031637054,0.7554861782028448,0.5544094623761291,3.0518863102196576,-0.8704131204131187,-0.8003158836492164,-0.23275058275058313,-0.7339468089884758,-0.3474169513002838,-0.12431304496304563,0.06953176671510164,-0.401012250970584,-0.13170139448472762,-0.15430097544530952,-0.5663887405672483,0.33079135644135604,0.09392109218775957,-0.21928557204390664,0.030505739872408455,1.075131635748301,0.6046215466548812,-0.5764815820565818,-0.3352932113265439
8DD2137D28,주점/유흥,요리주점,성수,연무장길,2020-04-07,3. 성장/성숙기,0.75,-0.16666666666666652,1,0.75,-0.16666666666666652,-2.570150276875278,-0.9038507825507827,1.546709773618106,-0.010155511155510943,-7.263011359214836,-2.3612317954894664,-7.749820641487318,-2.5989510489510366,1.510835287085287,0.21257246087246173,5.634523059523062,-2.283333333333335,2.1152975819642483,4.882284382284383,-3.8982855688689035,-2.7289547952047926,0.9407143891060565,0.9997215784215783,3.6305639928139914,1.702731018981023,7.26301135921485,2.3612317954894735,3.059406874165208,1.4069087579087585,3.766812790162792,3.3780661838161805,0.6794729198895866,-0.514254112554112,-8.666080181096845,-3.542784798534793
8DDCE4944D,카페/디저트,카페,뚝섬,서울숲,2022-08-16,2. 죽음의 계곡,0.0,0.16666666666666696,0,0.0,0.16666666666666696,-0.29992348249848266,-0.320179045629045,0.24926879526046175,0.23077598592598658,-9.928930159436092,-2.7159982158192832,-4.549377241043899,-1.2237203903870437,0.009539621814621868,0.12688431768431763,2.366726691726692,3.0861544861544843,2.1826505493172164,-1.86243409576743,-4.525009650576308,-3.2694033312533364,0.15109930867430843,-0.1797359042859039,0.4936821109154437,-1.8137160018660001,9.928930159436085,2.7159982158192904,0.48511625579125583,0.08597679749346421,2.243896036137702,1.5305907909741236,-0.2507726713810048,0.2730833156166488,1.4431036758620124,3.335723075339743
